# area_cvx	area_msd	area_ratio	area_um	aspect	bright_avg	bright_sd	circ	deform	emodulus	frame	index	inert_ratio_cvx	inert_ratio_raw	pos_x	pos_y	size_x	size_y	time	volume
# Convex area [px]	Measured area [px]	Porosity (convex to measured area ratio)	Area [µm≤]	Aspect ratio of bounding box	Brightness average within contour [a.u.]	Brightness SD  within contour [a.u.]	Circularity	Deformation	Young's Modulus [kPa]	Video frame number	Event index	Inertia ratio of convex contour sqrt(m20/m02)	Inertia ratio of raw contour sqrt(m20/m02)	Position along channel axis [µm]	Position lateral in channel [µm]	Bounding box size x [µm]	Bounding box size y [µm]	Event time [s]	Volume [µm≥]
1.1145000000e+03	1.0780000000e+03	1.0338590145e+00	1.2883619690e+02	1.6666667461e+00	5.6659350307e+01	8.6467006867e+00	9.2249059677e-01	7.7509403229e-02	7.2260876580e-01	2.8780300000e+05	9.3200000000e+02	1.6409203947e+00	1.6324367873e+00	6.5012199402e+01	1.3650997162e+01	1.7000000000e+01	1.0199999809e+01	1.2977999687e+01	8.3059337957e+02
1.1670000000e+03	1.1275000000e+03	1.0350332260e+00	1.3490519714e+02	1.4687500000e+00	5.6466778806e+01	9.8333437388e+00	9.3504482508e-01	6.4955174923e-02	8.1112179498e-01	2.8781500000e+05	9.3300000000e+02	1.4924456860e+00	1.5218639340e+00	6.6512145996e+01	1.3448840141e+01	1.5980000496e+01	1.0880000114e+01	1.2984000206e+01	9.2661095449e+02
1.2840000000e+03	1.2140000000e+03	1.0576605797e+00	1.4843038940e+02	1.5937500000e+00	5.7594383775e+01	7.9841437814e+00	9.1083687544e-01	8.9163124561e-02	7.5348312477e-01	2.8783600000e+05	9.3400000000e+02	1.5606280354e+00	1.5384256581e+00	4.9828227997e+01	1.3652385712e+01	1.7340000153e+01	1.0880000114e+01	1.2994500160e+01	1.0330896080e+03
1.2225000000e+03	1.1960000000e+03	1.0221571922e+00	1.4132099915e+02	1.5000000000e+00	5.7412698413e+01	8.2575312822e+00	9.2871534824e-01	7.1284651756e-02	8.0433646817e-01	2.8789900000e+05	9.3500000000e+02	1.4880893627e+00	1.4846432620e+00	2.4411767960e+01	1.3310478210e+01	1.6319999695e+01	1.0880000114e+01	1.3026000023e+01	1.0232486761e+03
1.1510000000e+03	1.1260000000e+03	1.0222024918e+00	1.3305560303e+02	1.6333333254e+00	5.7342881213e+01	8.5289263167e+00	9.3176412582e-01	6.8235874176e-02	7.8446055361e-01	2.8791100000e+05	9.3600000000e+02	1.6345532895e+00	1.6473854508e+00	6.3689445496e+01	1.3483367920e+01	1.6659999847e+01	1.0199999809e+01	1.3031999588e+01	8.8499842677e+02
1.1245000000e+03	1.0880000000e+03	1.0335477591e+00	1.2999220276e+02	1.6333333254e+00	5.5792863359e+01	7.6208397733e+00	9.2516428232e-01	7.4835717678e-02	7.3888797860e-01	2.8791900000e+05	9.3700000000e+02	1.6453624673e+00	1.6828783014e+00	3.9555751801e+01	1.3912989616e+01	1.6659999847e+01	1.0199999809e+01	1.3036000252e+01	8.3428370671e+02
1.2755000000e+03	1.2210000000e+03	1.0446355343e+00	1.4744779968e+02	1.5151515007e+00	5.6730948678e+01	8.3319966485e+00	9.3379724026e-01	6.6202759743e-02	8.6061102418e-01	2.8797300000e+05	9.3800000000e+02	1.5636073491e+00	1.5989570397e+00	4.5240657806e+01	1.3238230705e+01	1.7000000000e+01	1.1220000267e+01	1.3062999725e+01	1.0180555549e+03
1.3180000000e+03	1.2870000000e+03	1.0240870714e+00	1.5236079407e+02	1.5937500000e+00	5.7206794682e+01	9.1755445903e+00	9.2662739754e-01	7.3372602463e-02	8.4090661032e-01	2.8799500000e+05	9.3900000000e+02	1.6055402905e+00	1.6157050865e+00	1.6362865448e+01	1.3356436729e+01	1.7340000153e+01	1.0880000114e+01	1.3074000359e+01	1.0977974759e+03
1.6805000000e+03	1.3680000000e+03	1.2284356356e+00	1.9426579285e+02	1.7777777910e+00	5.9378954608e+01	7.9675319481e+00	8.8982665539e-01	1.1017334461e-01	8.3742492333e-01	2.8808600000e+05	9.4000000000e+02	1.6750203388e+00	1.5314764255e+00	6.8888389587e+01	1.2958272934e+01	2.1760000229e+01	1.2239999771e+01	1.3119500160e+01	1.2910404927e+03
1.5975000000e+03	1.5070000000e+03	1.0600531101e+00	1.8467098999e+02	1.5675674677e+00	5.7990530303e+01	1.0767189040e+01	9.0404558182e-01	9.5954418182e-02	8.6204597849e-01	2.8809900000e+05	9.4100000000e+02	1.5348940508e+00	1.4710355582e+00	6.5639442444e+01	1.3735397339e+01	1.9719999313e+01	1.2579999924e+01	1.3126000404e+01	1.4579042794e+03
6.3250000000e+02	4.3300000000e+02	1.4607390165e+00	7.3116996765e+01	1.2222222090e+00	5.5177419355e+01	7.9828933908e+00	9.7672939301e-01	2.3270606995e-02	9.6303276543e-01	2.8814500000e+05	9.4200000000e+02	1.1880713942e+00	1.0568375225e+00	2.7739969254e+01	1.3803552628e+01	1.1220000267e+01	9.1800003052e+00	1.3149000168e+01	2.9477382533e+02
2.4450000000e+02	2.4200000000e+02	1.0103305578e+00	2.8264200211e+01	1.4666666985e+00	5.1159851301e+01	9.6638917853e+00	9.4646674395e-01	5.3533256054e-02	nan	2.8815300000e+05	9.4300000000e+02	1.4533130814e+00	1.4591828117e+00	7.2632995605e+01	1.3826203346e+01	7.4800000191e+00	5.0999999046e+00	1.3152999878e+01	9.4923141231e+01
1.3385000000e+03	1.2985000000e+03	1.0308047533e+00	1.5473059082e+02	1.5454545021e+00	5.7773792094e+01	8.3123988675e+00	9.3653267622e-01	6.3467323780e-02	9.1363997683e-01	2.8816600000e+05	9.4400000000e+02	1.5379894317e+00	1.5286509010e+00	1.4976342201e+01	1.3116396904e+01	1.7340000153e+01	1.1220000267e+01	1.3159500122e+01	1.1387473689e+03
1.4320000000e+03	1.3740000000e+03	1.0422124863e+00	1.6553919983e+02	1.6060606241e+00	5.8455110497e+01	7.7268225059e+00	9.1071647406e-01	8.9283525944e-02	8.1861113624e-01	2.8822900000e+05	9.4500000000e+02	1.6049670080e+00	1.5987715566e+00	4.1026508331e+01	1.3450695992e+01	1.8020000458e+01	1.1220000267e+01	1.3190999985e+01	1.2209937386e+03
1.4180000000e+03	1.3280000000e+03	1.0677710772e+00	1.6392079163e+02	1.9677419662e+00	5.7696085409e+01	7.5742224608e+00	8.7173771858e-01	1.2826228142e-01	6.9098081362e-01	2.8823400000e+05	9.4600000000e+02	1.9247919707e+00	1.8380336463e+00	7.2287528992e+01	1.3728599548e+01	2.0739999771e+01	1.0539999962e+01	1.3193499565e+01	1.0815501179e+03
1.0775000000e+03	1.0455000000e+03	1.0306073427e+00	1.2455899811e+02	1.5333334208e+00	5.7113924051e+01	8.1487995749e+00	9.2853260040e-01	7.1467399597e-02	7.3125643280e-01	2.8825000000e+05	9.4700000000e+02	1.5420011813e+00	1.5533050332e+00	2.9544290543e+01	1.3076983452e+01	1.5640000343e+01	1.0199999809e+01	1.3201499939e+01	8.1705213881e+02
1.2320000000e+03	1.1610000000e+03	1.0611541271e+00	1.4241918945e+02	1.6129032373e+00	5.7215798046e+01	7.9230734214e+00	9.0268647671e-01	9.7313523293e-02	7.0353663380e-01	2.8825700000e+05	9.4800000000e+02	1.6007230603e+00	1.5616052647e+00	5.0760364532e+01	1.3529581070e+01	1.7000000000e+01	1.0539999962e+01	1.3204999924e+01	9.6099010021e+02
1.0685000000e+03	1.0195000000e+03	1.0480628014e+00	1.2351860046e+02	1.6551724672e+00	5.5976873265e+01	8.5940636220e+00	9.1883707047e-01	8.1162929535e-02	6.8687068083e-01	2.8826200000e+05	9.4900000000e+02	1.6543932400e+00	1.6385078287e+00	2.7954299927e+01	1.3244195938e+01	1.6319999695e+01	9.8599996567e+00	1.3207500458e+01	7.6947349474e+02
1.2810000000e+03	1.2410000000e+03	1.0322320461e+00	1.4808360291e+02	1.6562500000e+00	5.7692955590e+01	8.1451173468e+00	9.1743367910e-01	8.2566320896e-02	7.7836157267e-01	2.8826700000e+05	9.5000000000e+02	1.6364247646e+00	1.6536318386e+00	7.4229621887e+01	1.4227801323e+01	1.8020000458e+01	1.0880000114e+01	1.3210000038e+01	1.0258641568e+03
1.7150000000e+03	1.5625000000e+03	1.0975999832e+00	1.9825399780e+02	1.9714285135e+00	5.9318567961e+01	7.1458348849e+00	8.5056942701e-01	1.4943057299e-01	7.3018683030e-01	2.8831500000e+05	9.5100000000e+02	1.8945708825e+00	1.7065359722e+00	6.8576576233e+01	1.3541647911e+01	2.3460000992e+01	1.1900000572e+01	1.3234000206e+01	1.4291739771e+03
1.1835000000e+03	1.1315000000e+03	1.0459567308e+00	1.3681259155e+02	1.7333333492e+00	5.6179765886e+01	9.6115328551e+00	9.1437506676e-01	8.5624933243e-02	7.2234709146e-01	2.8831800000e+05	9.5200000000e+02	1.6814745131e+00	1.6610465712e+00	2.2193223953e+01	1.3436966896e+01	1.7680000305e+01	1.0199999809e+01	1.3235500336e+01	8.9182270055e+02
3.6165000000e+03	3.2675000000e+03	1.1068094969e+00	4.1806738281e+02	2.2978723049e+00	6.0990868925e+01	7.8877007022e+00	8.3815586567e-01	1.6184413433e-01	nan	2.8835500000e+05	9.5300000000e+02	2.1514527057e+00	2.1916433791e+00	4.2181060791e+01	1.2767040253e+01	3.6720001221e+01	1.5980000496e+01	1.3253999710e+01	3.9572554710e+03
1.2675000000e+03	1.2265000000e+03	1.0334284306e+00	1.4652299500e+02	1.5937500000e+00	5.7538699690e+01	7.7263102937e+00	9.2668724060e-01	7.3312759399e-02	8.1593164038e-01	2.8838400000e+05	9.5400000000e+02	1.6112341044e+00	1.6136518927e+00	3.9005310059e+01	1.3174742699e+01	1.7340000153e+01	1.0880000114e+01	1.3268500328e+01	1.0186483488e+03
1.0260000000e+03	9.9900000000e+02	1.0270270109e+00	1.1860559845e+02	1.5862070322e+00	5.6322916667e+01	7.7768891679e+00	9.3872016668e-01	6.1279833317e-02	7.5850610220e-01	2.8840200000e+05	9.5500000000e+02	1.5827299255e+00	1.5918824566e+00	6.5743881226e+01	1.3701458931e+01	1.5640000343e+01	9.8599996567e+00	1.3277500153e+01	7.5184657011e+02
1.2490000000e+03	1.1890000000e+03	1.0504626036e+00	1.4438439941e+02	1.7666667700e+00	5.7496019108e+01	7.6343581029e+00	9.0239727497e-01	9.7602725029e-02	7.0965036644e-01	2.8844500000e+05	9.5600000000e+02	1.7879510878e+00	1.8519876039e+00	6.5014587402e+01	1.2957793236e+01	1.8020000458e+01	1.0199999809e+01	1.3298999786e+01	9.0921033610e+02
1.5760000000e+03	1.5045000000e+03	1.0475240946e+00	1.8218559265e+02	1.5263156891e+00	5.9039898670e+01	8.2347018383e+00	9.0224552155e-01	9.7754478455e-02	8.4513540174e-01	2.8844900000e+05	9.5700000000e+02	1.4407306025e+00	1.4459327771e+00	2.8505130768e+01	1.3823179245e+01	1.9719999313e+01	1.2920000076e+01	1.3300999641e+01	1.4687038353e+03
1.0830000000e+03	1.0510000000e+03	1.0304472446e+00	1.2519479370e+02	1.6896551847e+00	5.7326438849e+01	8.0593851798e+00	9.1681492329e-01	8.3185076714e-02	6.8595717132e-01	2.8848900000e+05	9.5800000000e+02	1.6432876875e+00	1.6329113187e+00	4.8327457428e+01	1.3215995789e+01	1.6659999847e+01	9.8599996567e+00	1.3321000099e+01	8.0125329903e+02
1.3145000000e+03	1.2845000000e+03	1.0233553648e+00	1.5195619202e+02	1.5454545021e+00	5.7629629630e+01	8.9573811821e+00	9.3543905020e-01	6.4560949802e-02	8.9261488326e-01	2.8857100000e+05	9.5900000000e+02	1.5505433547e+00	1.5586633113e+00	7.1908988953e+01	1.3233229637e+01	1.7340000153e+01	1.1220000267e+01	1.3362000465e+01	1.1069664072e+03
1.2835000000e+03	1.2430000000e+03	1.0325824022e+00	1.4837258911e+02	1.5151515007e+00	5.7740061162e+01	8.6835999945e+00	9.3082463741e-01	6.9175362587e-02	8.4679685532e-01	2.8885900000e+05	9.6000000000e+02	1.4955349720e+00	1.4878845782e+00	6.4823532104e+01	1.3139073372e+01	1.7000000000e+01	1.1220000267e+01	1.3505999565e+01	1.0809681269e+03
9.9100000000e+02	9.2550000000e+02	1.0707725286e+00	1.1455960083e+02	1.6666667461e+00	5.6181078332e+01	8.5353533270e+00	9.1920316219e-01	8.0796837807e-02	6.5337324029e-01	2.8893200000e+05	9.6100000000e+02	1.5706373200e+00	1.5087967042e+00	5.7310928345e+01	1.3302028656e+01	1.7000000000e+01	1.0199999809e+01	1.3542499542e+01	6.8384827833e+02
1.7670000000e+03	1.7290000000e+03	1.0219780207e+00	2.0426519775e+02	1.4615385532e+00	5.8872022161e+01	7.6917568252e+00	9.3338960409e-01	6.6610395908e-02	1.1410458306e+00	2.8893600000e+05	9.6200000000e+02	1.4577495593e+00	1.4665473582e+00	5.8363620758e+01	1.3806046486e+01	1.9380001068e+01	1.3260000229e+01	1.3544500351e+01	1.7879494521e+03
1.4515000000e+03	1.3945000000e+03	1.0408748388e+00	1.6779339600e+02	1.6470588446e+00	5.8109673025e+01	7.6948504775e+00	9.0371817350e-01	9.6281826496e-02	7.9843751707e-01	2.8893800000e+05	9.6300000000e+02	1.6525066268e+00	1.6308251396e+00	3.0017560959e+01	1.3888701439e+01	1.9040000916e+01	1.1560000420e+01	1.3545499802e+01	1.2375738251e+03
1.2410000000e+03	1.2070000000e+03	1.0281690359e+00	1.4345959473e+02	1.8000000715e+00	5.6768263943e+01	7.5870770077e+00	9.0111589432e-01	9.8884105682e-02	7.0245234875e-01	2.8896100000e+05	9.6400000000e+02	1.7916860004e+00	1.8146584415e+00	5.1833515167e+01	1.4027077675e+01	1.8360000610e+01	1.0199999809e+01	1.3557000160e+01	9.4495102692e+02
1.1990000000e+03	1.1570000000e+03	1.0363007784e+00	1.3860440063e+02	1.6129032373e+00	5.6396396396e+01	8.4020659750e+00	9.2273533344e-01	7.7264666557e-02	7.6346540155e-01	2.8898700000e+05	9.6500000000e+02	1.5975573283e+00	1.6127793735e+00	1.7106054306e+01	1.3520694733e+01	1.7000000000e+01	1.0539999962e+01	1.3569999695e+01	9.3236032201e+02
8.5500000000e+02	8.1650000000e+02	1.0471525192e+00	9.8837997437e+01	1.6153845787e+00	5.4917431193e+01	7.8299043784e+00	9.1955310106e-01	8.0446898937e-02	5.9325453617e-01	2.8906700000e+05	9.6600000000e+02	1.6357072118e+00	1.6477377263e+00	1.9696140289e+01	1.3627305984e+01	1.4279999733e+01	8.8400001526e+00	1.3609999657e+01	5.4971363555e+02
1.0875000000e+03	1.0450000000e+03	1.0406697989e+00	1.2571499634e+02	1.7586207390e+00	5.6747064137e+01	7.7997277162e+00	9.0186482668e-01	9.8135173321e-02	6.4227659880e-01	2.8909000000e+05	9.6700000000e+02	1.7557967569e+00	1.7477876027e+00	4.2702438354e+01	1.2760812759e+01	1.7340000153e+01	9.8599996567e+00	1.3621500015e+01	7.6860490698e+02
1.7015000000e+03	7.6200000000e+02	2.2329397202e+00	1.9669338989e+02	1.6944444180e+00	5.5754988914e+01	7.1648975364e+00	8.9601069689e-01	1.0398930311e-01	8.7094335076e-01	2.8910500000e+05	9.6800000000e+02	1.6858128480e+00	1.4948855479e+00	3.1247295380e+01	1.3434113503e+01	2.0739999771e+01	1.2239999771e+01	1.3628999710e+01	9.9016548070e+02
1.1430000000e+03	1.0910000000e+03	1.0476627350e+00	1.3213079834e+02	1.7000000477e+00	5.6725303293e+01	8.8657384435e+00	9.1096740961e-01	8.9032590389e-02	6.9260971812e-01	2.8913700000e+05	9.6900000000e+02	1.6947295623e+00	1.7096987072e+00	2.7028909683e+01	1.2826398849e+01	1.7340000153e+01	1.0199999809e+01	1.3645000458e+01	8.3210319571e+02
9.5400000000e+02	9.1400000000e+02	1.0437636375e+00	1.1028239441e+02	1.7037036419e+00	5.6069958848e+01	6.8567982245e+00	9.0885257721e-01	9.1147422791e-02	6.0561185254e-01	2.8915700000e+05	9.7000000000e+02	1.6800032892e+00	1.6746158629e+00	1.1105419159e+01	1.4221076012e+01	1.5640000343e+01	9.1800003052e+00	1.3654999733e+01	6.5076082595e+02
9.2300000000e+02	8.9350000000e+02	1.0330162048e+00	1.0669879913e+02	1.4999998808e+00	5.5824025290e+01	7.6259782992e+00	9.3325251341e-01	6.6747486591e-02	6.7742156801e-01	2.8917600000e+05	9.7100000000e+02	1.5237126259e+00	1.5473134547e+00	2.8932109833e+01	1.3003987312e+01	1.4279999733e+01	9.5200004578e+00	1.3664500237e+01	6.4657899870e+02
1.3215000000e+03	1.2680000000e+03	1.0421924591e+00	1.5276539612e+02	1.7812501192e+00	5.8110695587e+01	8.0271424862e+00	8.9741027355e-01	1.0258972645e-01	7.2334853433e-01	2.8921100000e+05	9.7200000000e+02	1.6900422214e+00	1.6529124667e+00	6.8160461426e+01	1.2888525963e+01	1.9380001068e+01	1.0880000114e+01	1.3682000160e+01	1.0575452282e+03
1.2750000000e+03	1.1725000000e+03	1.0874199867e+00	1.4738999939e+02	1.9032257795e+00	5.6935587762e+01	9.1914179245e+00	8.8483721018e-01	1.1516278982e-01	6.7225705339e-01	2.8924800000e+05	9.7300000000e+02	1.7185449683e+00	1.6130096340e+00	4.2457378387e+01	1.2687688828e+01	2.0059999466e+01	1.0539999962e+01	1.3700499535e+01	9.6184549912e+02
1.4220000000e+03	1.3445000000e+03	1.0576422215e+00	1.6438319397e+02	1.5428571701e+00	5.7761500354e+01	8.2039046863e+00	9.3994367123e-01	6.0056328773e-02	9.8843919425e-01	2.8928300000e+05	9.7400000000e+02	1.5101441808e+00	1.4714857678e+00	4.0533283234e+01	1.3271676064e+01	1.8360000610e+01	1.1900000572e+01	1.3718000412e+01	1.2272235672e+03
1.2165000000e+03	1.1685000000e+03	1.0410783291e+00	1.4062739563e+02	1.6774194241e+00	5.7132793522e+01	7.7841436392e+00	9.0707868338e-01	9.2921316624e-02	7.1104154387e-01	2.8930200000e+05	9.7500000000e+02	1.7252836958e+00	1.7512162636e+00	2.1991558075e+01	1.3752834320e+01	1.7680000305e+01	1.0539999962e+01	1.3727499962e+01	9.1106167029e+02
1.1165000000e+03	1.0845000000e+03	1.0295066833e+00	1.2906739807e+02	1.6000000238e+00	5.7710917031e+01	7.4360924105e+00	9.3282926083e-01	6.7170739174e-02	7.7253910897e-01	2.8931400000e+05	9.7600000000e+02	1.6211732833e+00	1.6504875774e+00	5.4625144958e+01	1.2993136406e+01	1.6319999695e+01	1.0199999809e+01	1.3733499527e+01	8.3357190615e+02
9.4150000000e+02	9.1600000000e+02	1.0278384686e+00	1.0883739471e+02	1.5357141495e+00	5.4861997940e+01	8.3953243156e+00	9.3764573336e-01	6.2354266644e-02	7.0867416202e-01	2.8932500000e+05	9.7700000000e+02	1.5522565150e+00	1.5735870739e+00	1.1731053352e+01	1.2877266884e+01	1.4619999886e+01	9.5200004578e+00	1.3739000320e+01	6.6387440430e+02
1.6785000000e+03	1.6085000000e+03	1.0435187817e+00	1.9403459167e+02	1.6216216087e+00	5.9730723606e+01	7.3237191042e+00	9.0858042240e-01	9.1419577599e-02	9.2021201805e-01	2.8936100000e+05	9.7800000000e+02	1.6133322815e+00	1.6369812870e+00	5.9128669739e+01	1.3183398247e+01	2.0399999619e+01	1.2579999924e+01	1.3756999969e+01	1.5253584480e+03
1.7130000000e+03	1.5980000000e+03	1.0719649792e+00	1.9802279663e+02	2.0882351398e+00	5.8557007126e+01	7.2003697828e+00	8.5389715433e-01	1.4610284567e-01	7.3762172566e-01	2.8938600000e+05	9.7900000000e+02	1.9902498032e+00	1.9967097696e+00	4.8935653687e+01	1.4151648521e+01	2.4139999390e+01	1.1560000420e+01	1.3769499779e+01	1.3751616256e+03
1.4005000000e+03	1.3580000000e+03	1.0312960148e+00	1.6189779663e+02	1.3999999762e+00	5.7922159888e+01	7.9747304160e+00	9.4112557173e-01	5.8874428272e-02	9.8562606639e-01	2.8940600000e+05	9.8000000000e+02	1.4465599996e+00	1.4705335578e+00	1.0120776176e+01	1.3445719719e+01	1.6659999847e+01	1.1900000572e+01	1.3779500008e+01	1.2457514197e+03
1.3925000000e+03	1.3570000000e+03	1.0261605978e+00	1.6097299194e+02	1.6969697475e+00	5.7525245442e+01	7.8732771514e+00	9.0191632509e-01	9.8083674908e-02	7.6694860021e-01	2.8944500000e+05	9.8100000000e+02	1.6477167333e+00	1.6573721444e+00	6.7909538269e+01	1.4069651604e+01	1.9040000916e+01	1.1220000267e+01	1.3798999786e+01	1.1719205326e+03
1.3785000000e+03	1.2780000000e+03	1.0786385536e+00	1.5935459900e+02	1.9677419662e+00	5.7358993338e+01	8.2727777313e+00	8.7627667189e-01	1.2372332811e-01	6.8837055157e-01	2.8945400000e+05	9.8200000000e+02	1.8482753821e+00	1.8152157847e+00	1.5239942551e+01	1.2926042557e+01	2.0739999771e+01	1.0539999962e+01	1.3803500175e+01	1.0374062151e+03
1.1535000000e+03	1.1325000000e+03	1.0185430050e+00	1.3334460449e+02	1.5161291361e+00	5.6560771165e+01	6.9956185600e+00	9.3964171410e-01	6.0358285904e-02	8.3283466047e-01	2.8945800000e+05	9.8300000000e+02	1.4908225085e+00	1.4859903911e+00	4.7913913727e+01	1.3619159698e+01	1.5980000496e+01	1.0539999962e+01	1.3805500031e+01	9.4007956223e+02
2.1485000000e+03	2.0315000000e+03	1.0575928688e+00	2.4836659241e+02	1.9210525751e+00	6.0331138288e+01	7.3435670342e+00	8.7208706141e-01	1.2791293859e-01	9.2978638288e-01	2.8947700000e+05	9.8400000000e+02	1.9187787373e+00	1.8855534309e+00	4.4346565247e+01	1.3593959808e+01	2.4819999695e+01	1.2920000076e+01	1.3814999580e+01	2.0148086911e+03
1.3935000000e+03	1.3110000000e+03	1.0629290342e+00	1.6108859253e+02	1.8124998808e+00	5.7601302460e+01	7.0105005827e+00	9.0478914976e-01	9.5210850239e-02	7.7784359926e-01	2.8950100000e+05	9.8500000000e+02	1.7828063861e+00	1.7569755600e+00	7.3111831665e+01	1.4156378746e+01	1.9719999313e+01	1.0880000114e+01	1.3826999664e+01	1.0766553868e+03
2.5470000000e+03	2.4595000000e+03	1.0355763435e+00	2.9443319702e+02	1.7857142687e+00	6.0495107632e+01	7.5307247722e+00	9.0346050262e-01	9.6539497375e-02	nan	2.8953800000e+05	9.8600000000e+02	1.7922945990e+00	1.7973611398e+00	3.2246360779e+01	1.3372309685e+01	2.5500000000e+01	1.4279999733e+01	1.3845499992e+01	2.7524820794e+03
1.3535000000e+03	1.2965000000e+03	1.0439645052e+00	1.5646459961e+02	1.7187500000e+00	5.7707906296e+01	8.5679804436e+00	9.0674412251e-01	9.3255877495e-02	7.6805433757e-01	2.8955400000e+05	9.8700000000e+02	1.6450459812e+00	1.6408827534e+00	5.0517318726e+01	1.2969988823e+01	1.8700000763e+01	1.0880000114e+01	1.3853500366e+01	1.1016434037e+03
1.2220000000e+03	1.1925000000e+03	1.0247379541e+00	1.4126319885e+02	1.5625000000e+00	5.7912350598e+01	7.1124355809e+00	9.3899655342e-01	6.1003446579e-02	8.6642365922e-01	2.8958900000e+05	9.8800000000e+02	1.5091643013e+00	1.4989474030e+00	5.3051963806e+01	1.3856484413e+01	1.7000000000e+01	1.0880000114e+01	1.3871000290e+01	1.0149447800e+03
1.4175000000e+03	1.3865000000e+03	1.0223584175e+00	1.6386299133e+02	1.5588234663e+00	5.7761512027e+01	9.2440840067e+00	9.3088823557e-01	6.9111764431e-02	9.1870144828e-01	2.8960200000e+05	9.8900000000e+02	1.5632826511e+00	1.5721588841e+00	4.2500919342e+01	1.3442452431e+01	1.8020000458e+01	1.1560000420e+01	1.3877499580e+01	1.2398688577e+03
1.4540000000e+03	1.3890000000e+03	1.0467962027e+00	1.6808239746e+02	1.7500001192e+00	5.8437371663e+01	7.9699778690e+00	9.1009736061e-01	8.9902639389e-02	8.2576993183e-01	2.8961100000e+05	9.9000000000e+02	1.7293055329e+00	1.6965496300e+00	2.2379201889e+01	1.3389117241e+01	1.9040000916e+01	1.0880000114e+01	1.3881999969e+01	1.1997510120e+03
1.2345000000e+03	1.1980000000e+03	1.0304673910e+00	1.4270819092e+02	1.6451612711e+00	5.7137083994e+01	8.8172718266e+00	9.2844444513e-01	7.1555554867e-02	8.0905189390e-01	2.8964000000e+05	9.9100000000e+02	1.6525028521e+00	1.6688224948e+00	7.2815910339e+01	1.3350428581e+01	1.7340000153e+01	1.0539999962e+01	1.3896499634e+01	9.6399019453e+02
9.8200000000e+02	9.4800000000e+02	1.0358649492e+00	1.1351919556e+02	1.5172414780e+00	5.5800000000e+01	8.4382922514e+00	9.3430531025e-01	6.5694689751e-02	7.1191584588e-01	2.8964100000e+05	9.9200000000e+02	1.5554383978e+00	1.5736436478e+00	4.6460552216e+01	1.3519212723e+01	1.4960000038e+01	9.8599996567e+00	1.3897000313e+01	6.9892232875e+02
1.0705000000e+03	1.0320000000e+03	1.0373061895e+00	1.2374979401e+02	1.5333334208e+00	5.6108256881e+01	8.1299776954e+00	9.4602906704e-01	5.3970932961e-02	8.3194905849e-01	2.8965100000e+05	9.9300000000e+02	1.5741943553e+00	1.6110325517e+00	5.5377704620e+01	1.3345860481e+01	1.5640000343e+01	1.0199999809e+01	1.3902000427e+01	7.8501871446e+02
1.3065000000e+03	1.2565000000e+03	1.0397931337e+00	1.5103140259e+02	1.6250000000e+00	5.7594716981e+01	8.0666732531e+00	9.1051816940e-01	8.9481830597e-02	7.6185062071e-01	2.8968400000e+05	9.9400000000e+02	1.6213314581e+00	1.6347845938e+00	1.6145380020e+01	1.3940520287e+01	1.7680000305e+01	1.0880000114e+01	1.3918499947e+01	1.0528217528e+03
1.7395000000e+03	1.6575000000e+03	1.0494720936e+00	2.0108619690e+02	1.6944444180e+00	5.9752013809e+01	7.1606631421e+00	8.9875870943e-01	1.0124129057e-01	8.9844910489e-01	2.8971400000e+05	9.9500000000e+02	1.7221801956e+00	1.7014456609e+00	5.6420585632e+01	1.3691637993e+01	2.0739999771e+01	1.2239999771e+01	1.3933500290e+01	1.5820987240e+03
1.1155000000e+03	1.0835000000e+03	1.0295338631e+00	1.2895179749e+02	1.5666667223e+00	5.6370629371e+01	8.5545786388e+00	9.3410629034e-01	6.5893709660e-02	7.7902449802e-01	2.8972000000e+05	9.9600000000e+02	1.5467542887e+00	1.5537213657e+00	2.6611490250e+01	1.3371605873e+01	1.5980000496e+01	1.0199999809e+01	1.3936499596e+01	8.6151731323e+02
